date,log_return
2020-10-06,-0.019800776133200845
2020-10-07,-0.003267017329041201
2020-10-08,0.051194357684160384
2020-10-09,0.0012264488870222425
2020-10-12,0.0026114257311409565
2020-10-13,0.01142603173772926
2020-10-14,0.003940194562388509
2020-10-15,0.01180806579094881
2020-10-16,-0.001587475029645016
2020-10-19,0.017872298201082354
2020-10-20,-0.009250517286528984
2020-10-21,0.0018096320581813816
2020-10-22,0.026990979909147703
2020-10-23,0.005266223701174518
2020-10-26,0.0006087891441397001
2020-10-27,-0.013093970467026926
2020-10-28,0.04033459993266285
2020-10-29,0.001627344327894989
2020-10-30,-0.010326691244367098
2020-11-02,-0.007269759205567745
2020-11-03,0.0013527383348381538
2020-11-04,-0.004366560229454391
2020-11-05,0.009760768182254968
2020-11-06,-0.005919938291541558
2020-11-09,0.014846021487464604
2020-11-10,0.010606939351435588
2020-11-11,0.0019033878592325984
2020-11-12,-0.017632878156794814
2020-11-13,0.016315371378530893
2020-11-16,0.01179308557817855
2020-11-17,-0.014138672261713402
2020-11-18,-0.007959083532092924
2020-11-19,-0.028441492188074093
2020-11-20,0.0016733261765954624
2020-11-23,-0.0006841927196165402
2020-11-24,0.010439755802894718
2020-11-25,-0.005433346040886112
2020-11-26,0.01539240705551437
2020-11-27,-0.0009689663950680613
2020-11-30,-0.005009442068192217
2020-12-01,-0.025123847057269784
2020-12-02,-0.006245526424823112
2020-12-03,0.005937860992121594
2020-12-04,0.004832401966054811
2020-12-07,0.011185111931662264
2020-12-08,-0.011414841909018212
2020-12-09,0.004734022597997262
2020-12-10,0.0034978007132099318
2020-12-11,0.005450558617218918
2020-12-14,0.005721098110540135
2020-12-15,0.006584034810695978
2020-12-16,0.007577496803127993
2020-12-17,0.009281567583054656
2020-12-18,-0.00022147566054878505
2020-12-21,0.018954657637109785
2020-12-22,-0.004140836525572204
2020-12-23,0.008914377128330866
2020-12-24,0.007403884363320425
2020-12-25,-0.0010033075240567446
2020-12-28,0.024921660493001232
2020-12-29,-0.015574266361526238
2020-12-30,-0.03050288411089462
2020-12-31,-0.013416352198498061
2021-01-01,0.0024461810143063213
2021-01-04,0.016082667064806547
2021-01-05,0.008559354093334182
2021-01-06,0.004827480063124663
2021-01-07,0.006162580378607441
2021-01-08,0.0024261141846929975
2021-01-11,-0.008516864534313634
2021-01-12,0.005948191666818152
2021-01-13,-0.0026472281816390013
2021-01-14,-0.004667206656232247
2021-01-15,0.015355651305211198
2021-01-18,0.005865685763275651
2021-01-19,0.012116241044830873
2021-01-20,-0.007055926994623173
2021-01-21,-0.015686030531255713
2021-01-22,0.004405587574196897
2021-01-25,0.010789903015548682
2021-01-26,0.004408623290067894
2021-01-27,0.004181379470064793
2021-01-28,-0.01386487173364403
2021-01-29,0.002957349237772698
2021-02-01,-0.018519710832976488
2021-02-02,-0.007692807235100331
2021-02-03,0.007979281734318439
2021-02-04,0.00898056589077549
2021-02-05,0.008689880561825142
2021-02-08,0.008336203744123454
2021-02-09,-0.0055964373794141825
2021-02-10,-0.010436469766929437
2021-02-11,0.018192930850159578
2021-02-12,-0.005864175629643152
2021-02-15,-0.029848663361340077
2021-02-16,-0.005933340538176602
2021-02-17,-0.05565666407428159
2021-02-18,0.025077855846854177
2021-02-19,-0.01812055463179275
2021-02-22,0.025352305907373918
2021-02-23,-0.048396711335023664
2021-02-24,0.01922764317732807
2021-02-25,-0.038514209193482245
2021-02-26,0.010516011972009754
2021-03-01,0.02646746675425828
2021-03-02,-0.026152853912908624
2021-03-03,-0.0026769820050005786
2021-03-04,-0.015332796984758796
2021-03-05,0.02825743171124835
2021-03-08,0.0030307438853038903
2021-03-09,0.00201534148859933
2021-03-10,-0.0030248236794828583
2021-03-11,0.012043901761348173
2021-03-12,-0.0011516272833637165
2021-03-15,-0.013458494375686749
2021-03-16,0.0014899916567552138
2021-03-17,-0.0010976632284469406
2021-03-18,0.0032894452415347707
2021-03-19,0.004914031313124635
2021-03-22,-0.0001555802364883835
2021-03-23,0.0038058991727042153
2021-03-24,0.07279463077026208
2021-03-25,0.00789796476999533
2021-03-26,0.01116525878043556
2021-03-29,-0.0012738490351605852
2021-03-30,-0.0029076040721464965
2021-03-31,-0.001919168038526155
2021-04-01,0.0013510464341401319
2021-04-02,-0.02198363472144062
2021-04-05,-0.017882555901655457
2021-04-06,0.013369119309396613
2021-04-07,0.008645202075925212
2021-04-08,0.02118623731941593
2021-04-09,-0.016279238456594142
2021-04-12,-0.02139050341987449
2021-04-13,-0.01377283211909329
2021-04-14,0.0193465163303817
2021-04-15,0.0024103745706622226
2021-04-16,-0.004826811412836087
2021-04-19,0.0005131017673649717
2021-04-20,-0.00315568497634124
2021-04-21,-0.014436640595056746
2021-04-22,0.008391159606649237
2021-04-23,-0.006751854786667474
2021-04-26,0.030284106312151733
2021-04-27,0.007555396713516755
2021-04-28,-0.0022965087916046456
2021-04-29,-0.008297055817389945
2021-04-30,-0.010487401443101799
2021-05-03,-0.009193602994437246
2021-05-04,0.0024354582190804124
2021-05-05,0.009317414606335929
2021-05-06,0.0037901853140512223
2021-05-07,-0.012812784624346034
2021-05-10,0.013685106545153954
2021-05-11,0.020788756753683538
2021-05-12,-0.009872957553911713
2021-05-13,0.0017957946346176192
2021-05-14,0.009641955652101396
2021-05-17,0.0002841818838620269
2021-05-18,0.0019877067854938875
2021-05-19,-7.101211635689069e-05
2021-05-20,0.007208114103848875
2021-05-21,-0.0037388026524122035
2021-05-24,0.011244711369316786
2021-05-25,0.0011870929348422473
2021-05-26,-0.005108392297384973
2021-05-27,-0.0014744463497740109
2021-05-28,-0.019440151845522568
2021-05-31,-0.005243777644282212
2021-06-01,0.002445613644558553
2021-06-02,7.193551498004791e-05
2021-06-03,-0.004391933863089034
2021-06-04,0.034327178247583585
2021-06-07,0.01391669248483809
2021-06-08,0.008012372265365638
2021-06-09,-0.006683932689179252
2021-06-10,-0.009935784079804732
2021-06-11,0.00785958662425109
2021-06-14,0.005595937070064767
2021-06-15,0.015517896030402704
2021-06-16,0.004939645401472842
2021-06-17,0.004848131987249541
2021-06-18,0.0060272438514918265
2021-06-21,0.02381802929213793
2021-06-22,0.0018238882826673508
2021-06-23,0.003832203158038911
2021-06-24,0.012242415514442067
2021-06-25,-0.007714541245520925
2021-06-28,0.019492496138152633
2021-06-29,-0.007496514321745657
2021-06-30,0.005976178933466732
2021-07-01,-0.011090449691757214
2021-07-02,0.005687931119138626
2021-07-05,0.0066695229868166455
2021-07-06,-0.004950000227871392
2021-07-07,-0.011389414988452974
2021-07-08,0.006094850688601813
2021-07-09,-0.0021128895782327284
2021-07-12,0.004731647610441169
2021-07-13,-0.00562948532922119
2021-07-14,-0.013498439907308236
2021-07-15,-0.0014965928156839255
2021-07-16,0.005778997104937728
2021-07-19,0.0020697786298749144
2021-07-20,-0.02578687554333678
2021-07-21,-0.004252219731759041
2021-07-22,-0.010440976496605166
2021-07-23,0.0022849117946901172
2021-07-26,0.003417500372274702
2021-07-27,-0.020956338716966415
2021-07-28,0.006740043281474407
2021-07-29,-0.000950343035077432
2021-07-30,-0.00122326093524535
2021-08-02,0.00346215460598086
2021-08-03,0.008099336609037269
2021-08-04,-0.004041141528368633
2021-08-05,-0.012428522567636352
2021-08-06,0.003342930386722923
2021-08-09,-0.011095215848141727
2021-08-10,-0.0016543589478265302
2021-08-11,-0.008590740783427735
2021-08-12,0.0007650130814393514
2021-08-13,0.004370545230558201
2021-08-16,0.012929896108099009
2021-08-17,0.00047844996362564525
2021-08-18,0.01921188344598804
2021-08-19,-0.002952477687985345
2021-08-20,0.0020809115614713264
2021-08-23,-0.0012750619894129822
2021-08-24,-0.004239089416379713
2021-08-25,-0.00785263985055599
2021-08-26,-0.009628986070184907
2021-08-27,0.0049286627552956345
2021-08-30,-0.010433089231339936
2021-08-31,0.0058473453704476945
2021-09-01,0.012339716407559705
2021-09-02,-0.017566353348715726
2021-09-03,-0.008656900141785056
2021-09-06,-0.007400239224695839
2021-09-07,0.0044745970444756145
2021-09-08,0.004207522071940458
2021-09-09,0.015278272197523224
2021-09-10,-0.002277023627176801
2021-09-13,0.006060175462546206
2021-09-14,0.0034269429168631207
2021-09-15,-0.0023291176561800026
2021-09-16,0.014908171255265367
2021-09-17,-0.0010142572140225846
2021-09-20,-0.0021667295820983006
2021-09-21,-0.011041476713735565
2021-09-22,-0.004258193196412563
2021-09-23,-0.016237037567932218
2021-09-24,-0.013734982473542979
2021-09-27,0.0012049632579976865
2021-09-28,-0.005469646190780829
2021-09-29,0.002561082722015902
2021-09-30,-0.03668310276615347
2021-10-01,0.012668868167266884
2021-10-04,0.011863487243349258
2021-10-05,-0.0008633206535135587
2021-10-06,0.017691889515236828
2021-10-07,0.01111058932483363
2021-10-08,0.007524168053574713
2021-10-11,-0.0004860768129318112
2021-10-12,0.004918052617744472
2021-10-13,-0.0029756056518959986
2021-10-14,0.014722306283356227
2021-10-15,-0.004448920683307862
2021-10-18,0.01808232669982698
2021-10-19,0.008719626060864554
2021-10-20,0.011355015254673771
2021-10-21,0.009005337426395248
2021-10-22,0.0030706244151882584
2021-10-25,-0.0020896510158201543
2021-10-26,0.0023506682139657837
2021-10-27,0.0013686756775605554
2021-10-28,-0.0022820633314656644
2021-10-29,0.002282063331465728
2021-11-01,0.00506721076700137
2021-11-02,0.011340166063406248
2021-11-03,0.0048575447947771504
2021-11-04,0.007305657661832161
2021-11-05,-0.00012659994758140746
2021-11-08,-0.010563962051836196
2021-11-09,0.00306605311495127
2021-11-10,0.010973580732286001
2021-11-11,0.0036521134675794437
2021-11-12,0.00888572500253365
2021-11-15,0.0033582651444800577
2021-11-16,0.01802852143103394
2021-11-17,0.007532895866425088
2021-11-18,0.006033911245997391
2021-11-19,0.013266675963606612
2021-11-22,-0.011343169012335959
2021-11-23,0.005687476501920931
2021-11-24,-0.0005972010399200622
2021-11-25,0.005896731846874749
2021-11-26,0.005979952559099324
2021-11-29,0.005298874445210177
2021-11-30,-0.0011750093215691757
2021-12-01,0.011572854682592514
2021-12-02,-0.0043680206896790676
2021-12-03,0.006614311551101942
2021-12-06,0.005004739194300339
2021-12-07,-0.0014522650981665837
2021-12-08,-0.007937457806883543
2021-12-09,0.002107121202990822
2021-12-10,-0.004218785269591663
2021-12-13,-0.00736706211087251
2021-12-14,-0.006290074630700064
2021-12-15,-0.005372000504399083
2021-12-16,0.001972968560652659
2021-12-17,0.01711471481655404
2021-12-20,-0.001174945098222332
2021-12-21,-0.006605741378851414
2021-12-22,0.008895681820279893
2021-12-23,0.01420952181799795
2021-12-24,-0.0038236147703509986
2021-12-27,0.002608456868724868
2021-12-28,0.020287300112247844
2021-12-29,-0.010894749480098847
2021-12-30,-0.003619766865882725
2021-12-31,0.00573955876122692
2022-01-03,-0.0013171552595316203
2022-01-04,0.003432463140697725
2022-01-05,0.001882980958097037
2022-01-06,-0.003597648684584574
2022-01-07,0.0012005942488816882
2022-01-10,0.004446940906913171
2022-01-11,-0.008741712940907915
2022-01-12,0.010106033495456827
2022-01-13,0.021579807137334834
2022-01-14,-0.0046808427463295894
2022-01-17,0.0039022665641088995
2022-01-18,0.0064887352264288095
2022-01-19,0.011924183488937591
2022-01-20,0.005012966832980779
2022-01-21,-0.0034300701289858918
2022-01-24,0.000490582097340009
2022-01-25,0.005056687618815704
2022-01-26,0.009070352874972216
2022-01-27,-0.0041469814530748226
2022-01-28,0.00747378097501075
2022-01-31,0.009967301889687027
2022-02-01,0.005184243961785204
2022-02-02,-0.008797140634702313
2022-02-03,0.0018612242609797758
2022-02-04,0.0003718464324712088
2022-02-07,0.008198272231745048
2022-02-08,0.008079425916573735
2022-02-09,-0.017978745847217953
2022-02-10,0.01231951356675103
2022-02-11,0.012325189542632587
2022-02-14,0.0058480486982268815
2022-02-15,0.013021796992922208
2022-02-16,0.01380935289205781
2022-02-17,-0.012333366102782895
2022-02-18,-0.009196702781031702
2022-02-21,0.004659988225860404
2022-02-22,0.01917822616389393
2022-02-23,0.0039019606452511645
2022-02-24,-0.006813115227885283
2022-02-25,-0.00040215476052757364
2022-02-28,-0.0028200224509408213
2022-03-01,-0.007637569511400012
2022-03-02,0.009157931946287638
2022-03-03,0.005202976767583693
2022-03-04,-0.006723339202471317
2022-03-07,-0.00855800048250353
2022-03-08,-0.00020465531773402327
2022-03-09,-0.06686436149289846
2022-03-10,0.0005470978682509408
2022-03-11,-0.011493527103712457
2022-03-14,-0.003990151518797299
2022-03-15,0.006476033585661785
2022-03-16,0.024793501445819474
2022-03-17,0.019243219840762004
2022-03-18,0.01431029316347122
2022-03-21,0.004880322965028925
2022-03-22,0.0015007138827702552
2022-03-23,0.0006205413628247179
2022-03-24,-0.0010861182897593466
2022-03-25,-0.007999521479325963
2022-03-28,0.0006256498813835471
2022-03-29,-0.0010428847519649465
2022-03-30,-0.006018471635883219
2022-03-31,0.007790786859270714
2022-04-01,-0.001302886617908804
2022-04-04,0.02013484832384415
2022-04-05,0.009411328280437226
2022-04-06,0.006409574428826035
2022-04-07,-0.00020109792843682486
2022-04-08,0.013891925766545358
2022-04-11,0.002973008362473622
2022-04-12,0.0017796185586565797
2022-04-13,0.011393380523426234
2022-04-14,-0.046015461258387895
2022-04-15,0.01994499765768733
2022-04-18,-0.00608319977547001
2022-04-19,-0.007033847227334386
2022-04-20,0.019063508546198506
2022-04-21,-0.006046786209654672
2022-04-22,-0.006991823146659064
2022-04-25,0.006139292402608223
2022-04-26,0.016420020922880092
2022-04-27,-0.004005471682919778
2022-04-28,-0.013267727902609308
2022-04-29,-0.009585917422340362
2022-05-02,-0.001775918898723146
2022-05-03,0.015320598304370256
2022-05-04,-0.0017018674114186538
2022-05-05,-0.02665331366447619
2022-05-06,-0.014667734697717283
2022-05-09,0.011059680239680729
2022-05-10,0.0006194488999484234
2022-05-11,0.006173556850670871
2022-05-12,0.010306627509888398
2022-05-13,0.008441363188504537
2022-05-16,-0.012000818701012361
2022-05-17,0.013057485667016606
2022-05-18,-0.0040812314160844744
2022-05-19,-0.003236482921400798
2022-05-20,0.008774773699727335
2022-05-23,0.015395259456773008
2022-05-24,0.015648610907990076
2022-05-25,0.016317932147238708
2022-05-26,-0.000670700401089527
2022-05-27,-0.013339081791650156
2022-05-30,0.0018539135524232025
2022-05-31,0.011918800673959304
2022-06-01,0.0008183518696309633
2022-06-02,-0.0016857289454709204
2022-06-03,-0.012173072023405906
2022-06-06,0.024628376220781286
2022-06-07,0.01685303425596947
2022-06-08,0.015099407224263001
2022-06-09,-0.03228582540662663
2022-06-10,-0.0009528488396713773
2022-06-13,0.002380609133836441
2022-06-14,0.00023774950846364092
2022-06-15,-0.008307183615711623
2022-06-16,0.00038345330053999617
2022-06-17,0.016963623887453278
2022-06-20,-0.006570643698346607
2022-06-21,0.02037434246201245
2022-06-22,-0.01116858161287652
2022-06-23,-0.02300703834188113
2022-06-24,-0.04333766049493203
2022-06-27,-0.0215215313987876
2022-06-28,0.02752942780800164
2022-06-29,0.0002994454857900469
2022-06-30,0.018098589445600926
2022-07-01,0.008490740798087058
2022-07-04,0.0018933235936571095
2022-07-05,0.008451412231004266
2022-07-06,0.011000290328889955
2022-07-07,0.006211556296616184
2022-07-08,0.011374495347560186
2022-07-11,0.006893033649124742
2022-07-12,-0.004325955752438902
2022-07-13,0.00037292883550447416
2022-07-14,0.009415055126177008
2022-07-15,0.007725227910258253
2022-07-18,0.0039315344372574425
2022-07-19,0.004597629814894347
2022-07-20,0.005028656613945097
2022-07-21,0.004148957148708742
2022-07-22,0.011588286966692812
2022-07-25,-0.020220898490657183
2022-07-26,-0.0044128009313677205
2022-07-27,-0.00778113018712058
2022-07-28,-0.024042521391725653
2022-07-29,0.02026747616199524
2022-08-01,-0.05328334040912849
2022-08-02,0.008091235232806384
2022-08-03,-0.0030445733165728184
2022-08-04,-0.011097143987202912
2022-08-05,0.017177276610042824
2022-08-08,0.0066649216340220205
2022-08-09,-0.008253635723826227
2022-08-10,0.014114627790377832
2022-08-11,0.0028939408968890424
2022-08-12,0.0016566845142473661
2022-08-15,0.000709093897985602
2022-08-16,-0.0066385449144881386
2022-08-17,-0.0019524426013782796
2022-08-18,0.0034262844265333797
2022-08-19,0.0017086752762836084
2022-08-22,-0.018282363142909645
2022-08-23,0.0012067655889897216
2022-08-24,-0.009987536764985245
2022-08-25,0.0348783618275357
2022-08-26,-0.0013740025044858826
2022-08-29,-0.0008537233283653102
2022-08-30,0.012589438752768557
2022-08-31,-0.002721216210126563
2022-09-01,0.0434420999618352
2022-09-02,-0.003650594103397528
2022-09-05,0.004100361059683988
2022-09-06,0.00560504995574893
2022-09-07,0.0034815676523458536
2022-09-08,0.004224145832057371
2022-09-09,-0.010571620123561566
2022-09-12,0.005009784806327601
2022-09-13,-0.0031728090410289077
2022-09-14,0.007002783048004644
2022-09-15,-0.011938755835507889
2022-09-16,0.014247377190250328
2022-09-19,-0.011596986778187737
2022-09-20,0.0067515828425355135
2022-09-21,-0.011157764216936655
2022-09-22,0.0045857183765501
2022-09-23,-0.014275630214364878
2022-09-26,0.007750282166652656
2022-09-27,0.10925385777565999
2022-09-28,-0.04419053596892618
2022-09-29,0.0025350337990715263
2022-09-30,0.009700446718048216
2022-10-03,0.0011277610655869763
2022-10-04,0.006656655052203961
2022-10-05,0.0029397548146104786
2022-10-06,0.01412239026487438
2022-10-07,-0.00114212947078241
2022-10-10,-0.007948963431483404
2022-10-11,-0.009547953070420225
2022-10-12,0.01639447304561753
2022-10-13,0.015365879515107038
2022-10-14,0.006976258043038423
2022-10-17,-0.0012793625820783736
2022-10-18,-0.0007204671283617835
2022-10-19,-0.0002801338669642131
2022-10-20,-0.013992967140680674
2022-10-21,-0.005823993588505229
2022-10-24,-0.005817211816091441
2022-10-25,0.008509385017584168
2022-10-26,0.0076293016944509314
2022-10-27,-0.014455607406656669
2022-10-28,-0.003904102015886724
2022-10-31,0.0027550060083498377
2022-11-01,-0.008246482733468856
2022-11-02,-0.006604804023429549
2022-11-03,-0.00150149354978674
2022-11-04,-0.005105262816949014
2022-11-07,-0.034095354610905466
2022-11-08,0.011180110753605326
2022-11-09,0.019721749591507153
2022-11-10,0.0033194332434688554
2022-11-11,0.01630992055176044
2022-11-14,0.003419506273728942
2022-11-15,-0.008135407194850742
2022-11-16,-0.007700373539076762
